Year Mnth Day Hr dewpoint_temperature_2m temperature_2m skin_temperature soil_temperature_level_1 soil_temperature_level_2 soil_temperature_level_3 soil_temperature_level_4 lake_bottom_temperature lake_ice_depth lake_ice_temperature lake_mix_layer_depth lake_shape_factor lake_total_layer_temperature snow_albedo snow_cover snow_density snow_depth snow_depth_water_equivalent temperature_of_snow_layer skin_reservoir_content volumetric_soil_water_layer_1 volumetric_soil_water_layer_2 volumetric_soil_water_layer_3 volumetric_soil_water_layer_4 forecast_albedo u_component_of_wind_10m v_component_of_wind_10m surface_pressure leaf_area_index_high_vegetation leaf_area_index_low_vegetation snowfall snowmelt surface_latent_heat_flux surface_net_solar_radiation surface_net_thermal_radiation surface_sensible_heat_flux surface_solar_radiation_downwards surface_thermal_radiation_downwards evaporation_from_bare_soil evaporation_from_open_water_surfaces_excluding_oceans evaporation_from_the_top_of_canopy evaporation_from_vegetation_transpiration potential_evaporation runoff snow_evaporation sub_surface_runoff surface_runoff total_evaporation total_precipitation
2014 1 1 12 259.8240748320633 263.8001262726678 259.26838542822776 271.2070038531657 271.8561094789798 273.9520073788025 277.57833487212724 276.9300092669277 -272.6879535291304 -10.043863203509064 1.5297485428150464 -272.4849164953584 2.4571335431056656 0.6991541344738886 86.85426085822185 152.83929109736624 0.1536806947268717 0.0238824057367482 259.53401165384065 6.421678128171541e-05 0.3645453457366339 0.3610988432083656 0.3683924346611091 0.3947866341861929 0.5940661867099389 0.7715764403610313 -0.0196672994396477 67388.60957954386 2.790320045503328 0.9054067700762058 2.067156942063594e-05 0.0004280333266902 -481446.8749305364 5459490.622031009 -5265562.067114815 -792159.3887962708 13396114.409895126 16927036.607493043 -8.498874323573963e-06 -2.2568484769773966e-06 -8.881624470509705e-07 -5.217005785107556e-08 -0.000629553327899 0.000917849355491 -0.0001599800167192 0.0008473360002644 7.051206050705945e-05 -0.0001711629845146 3.535433329187062e-05
2014 1 2 12 261.08606521165603 264.3693220811827 260.5727218433154 271.324928006493 271.8620182913328 273.9211047567879 277.5013704616706 276.92880897048985 -272.6777581446744 -8.9630127124194 1.5029665248636386 -272.4850213625669 2.4546342239364134 0.6906806755801739 84.74919522216987 153.22650672105917 0.1507997383404195 0.0235945064185044 260.5039948578006 6.521055619844362e-05 0.3672854859088636 0.3611423832062897 0.3679403784127533 0.3946020107822613 0.576318835635445 0.4704459949267859 -0.235429470161068 67336.16614431611 2.790205733280533 0.90476454614877 0.0008868783797864 0.000464168300107 -517965.9906426457 5479404.10508201 -4848169.452774041 -968509.1681993364 12836588.329228276 17764458.86003405 -7.958965349474654e-06 -4.008824098045555e-06 -2.966261815830318e-06 -6.118250906098812e-08 -0.0006090816450613 0.0009198642280822 -0.0001699083051435 0.0008401890918966 7.967452782504152e-05 -0.0001844398816751 0.0009028137221235
2014 1 3 12 259.3996612648891 262.2593049315297 260.35609639713624 271.3371575421202 271.8775342035278 273.89201173359794 277.4253847382215 276.9283294457999 -272.6687114178428 -9.12235403587168 1.4814345442288166 -272.4850216566272 2.4539944994215115 0.698832599840209 87.1548408247764 150.16950757090842 0.1567671476275636 0.0242285593143445 260.57424123508207 6.607608908459531e-05 0.3676990000953953 0.3613502445000413 0.3675122994588193 0.3944169716149633 0.5945806873151717 0.585313377224801 -0.1279901616549327 67724.66354388984 2.790090734774656 0.9041344428175692 0.0008413745123254 0.0001509790357105 -581392.1031818585 4918103.393421167 -4408998.851967369 -1281555.4486689952 12248336.391754052 18204347.27052073 -1.1993684322029234e-05 -2.9394652354222533e-06 -2.411362271232716e-06 -9.22503850521382e-08 -0.0005707826440325 0.0008628078338609 -0.000189981210726 0.0008331333175455 2.9674384092209712e-05 -0.0002071195945412 0.0008463369272235
2014 1 4 12 254.9884146144421 259.1220471160609 255.39468806257275 270.96172714008844 271.7841970504868 273.8630157843156 277.35033694860454 276.9273268503132 -272.6570163165269 -12.907762742630172 1.5313538044419488 -272.4849881508696 2.4504404710158583 0.6935096110057746 86.34669469728685 152.52522646749077 0.1552524064383625 0.0242299691373747 255.9535421835944 6.549484656719053e-05 0.3663439204611561 0.3612966218757861 0.3671053551540569 0.3942311080782629 0.5864698564516528 0.8790415689703099 -0.1463234236362122 67659.95987208953 2.7899730395509974 0.9034980896329796 1.169835095675046e-05 8.94948797068566e-05 -538773.233844223 5957689.751259293 -5814787.686707892 -1343540.6891458272 14413210.536452448 15110455.520516252 -1.2372526845790325e-05 -4.769151649205198e-06 -1.4978988525008831e-06 -8.86612246142735e-08 -0.0006278212599678 0.0008452812833278 -0.0001738471054495 0.0008261664867123 1.911436041228241e-05 -0.0001922308519666 1.4113300304592358e-05
2014 1 5 12 257.3629892637529 262.5918144808688 258.1068782151067 270.99327329486465 271.6920951563692 273.8304704169053 277.2762149231935 276.92636773200405 -272.6440402547537 -11.32762922005648 1.473180054947284 -272.4849579251578 2.447550504234913 0.6836055597299907 84.86552494836947 153.6518097585766 0.1522496518091221 0.0239590797691861 258.2572256173337 6.451377521203432e-05 0.3658806860249263 0.3610384556195143 0.3667124855219523 0.3940456244840886 0.5714050098740951 0.3952396347006233 0.0451998603471823 67091.7078521769 2.789857455420537 0.9028561228223622 0.0001312290690188 0.0002066067334552 -652286.314027068 5726051.862866357 -5069024.99768755 -1117559.289988347 13328178.739661189 16719649.829488205 -1.121797923863794e-05 -4.608271062705337e-06 -1.1068059017477228e-06 -5.697011293193456e-08 -0.0007104393968586 0.0008590870316742 -0.0002154301679738 0.0008192960333496 3.978976938281527e-05 -0.0002320771281467 0.0001317805693465
2014 1 6 12 259.7731782055863 262.24160643372386 259.8101473235788 271.0280083807464 271.67044094276355 273.7970124368488 277.2028872993646 276.92551358810954 -272.63328131349465 -10.212778541749776 1.438364100697709 -272.48491986247177 2.445122112472385 0.6739621201125245 83.21834341552193 154.2094260882912 0.1494714582679782 0.0236897171168725 259.8559588938996 6.651493420286331e-05 0.366348893722703 0.36078849453533 0.366328048922598 0.3938599581956499 0.5557849723180425 0.303889138830142 0.1403284408917172 66959.15644611775 2.7897414552531803 0.9022237913277534 0.000186640607036 0.0002156084894391 -558223.4535448593 5747823.5422425335 -4629205.958286275 -1443499.2963699915 12986083.431746874 17695859.862543683 -5.929847921953411e-06 -3.46665920640786e-06 -6.599173646300367e-06 -4.751100752893671e-08 -0.0005606188441921 0.0008517780560494 -0.0001830442605851 0.0008125273723339 3.925062675271781e-05 -0.0001987868116612 0.0002647588197933
2014 1 7 12 259.7801842504796 261.8329203231914 262.6321016357973 271.1647595003519 271.7027821639215 273.7651543928755 277.13036532681105 276.92490547145746 -272.62413164524924 -9.047441925557566 1.3944078135036646 -272.4848675983213 2.444196568513856 0.6788348733045007 84.39959896340996 151.45660902744007 0.1552036089485579 0.0243429311371544 262.8338240068068 6.893336675420735e-05 0.3662591484648564 0.3606182523041712 0.3659549732737637 0.393674387471241 0.5647767698434003 -0.2385188976959239 0.3636395252366025 67208.87048605857 2.789628548967031 0.9015904280835282 0.0021142213026784 3.3879294648246955e-05 -665499.2038361566 4387080.04908129 -2769935.2226763465 -1807230.728475396 10092709.118723666 20515222.631047763 -3.355003304380853e-06 -2.1227164481306324e-06 -8.14874510835808e-06 -9.958261581072829e-08 -0.0005204324852857 0.0008201704744776 -0.0002229643861878 0.0008058608574626 1.4309906570610306e-05 -0.000236349603572 0.0022087949138213
2014 1 8 12 258.3482447024008 260.84703697173114 261.38166857766663 271.2163615821528 271.7394073103044 273.7374258079504 277.0587053317812 276.9237660059412 -272.61536688252244 -9.548997781606554 1.3681916385523072 -272.48482056952963 2.442596619175716 0.7022516280972719 88.32171107690466 148.50537996674177 0.1704999100784072 0.0261834704456748 261.6516795770148 6.924499143356308e-05 0.3649144111722878 0.3602648646349061 0.3655926026540354 0.3934893006074058 0.6050029330022297 -0.0665600833458026 0.1729437668135251 67569.32905781832 2.7895064141017984 0.9009556660143992 0.0014472743121165 1.2040130398046304e-05 -589096.358089092 4805393.978488837 -3693563.817728779 -1624176.700403334 12209496.45062291 19223737.15900331 -7.61816619676779e-06 -3.3386625457036484e-06 -1.5548424957377024e-06 -1.313143377317111e-07 -0.0004947059611094 0.0008016160312407 -0.0001968424411029 0.0007992896705564 2.325545307597752e-06 -0.000209279496587 0.0014530599002248
2014 1 9 12 258.58949529240886 261.62080876134206 258.9826935417356 271.16923423690247 271.7193161858906 273.7114552011353 276.98798874086896 276.9221881442142 -272.60544126662774 -10.517917096142906 1.312146750667786 -272.4847971307388 2.4400632500808994 0.710495950984361 90.4126000808068 147.8858851988831 0.1769968691413834 0.027060428130424 259.4352517341826 7.009588773860818e-05 0.3643723436253984 0.3597877018523847 0.3652252301662346 0.3933041206754877 0.621919298346218 0.3526068245889834 0.3494068823782166 67383.70921724912 2.789387816781048 0.9003148909675888 0.0005604132838287 0.0001197589146142 -505609.7350900776 5401795.363592363 -5055528.716464997 -1030411.2621672484 14262387.545863576 17053669.03791341 -8.121447465219314e-06 -2.0543847340237987e-06 6.397632653112512e-08 -7.588060236675952e-08 -0.0004987867337871 0.0008136624061496 -0.0001695892149681 0.0007928076114793 2.0855066863249146e-05 -0.0001795396670042 0.0005640428287197
2014 1 10 12 258.90461076209505 261.5421292116628 258.9977358448759 271.07107954934446 271.6795490023388 273.6855089976579 276.9181918280504 276.92077315742114 -272.59557915959005 -10.544416866340647 1.276661673421578 -272.4847941806709 2.4379798015008767 0.7042981838842349 88.92952079347828 151.00150498214697 0.1754104926536216 0.0272125534479762 259.4355057704316 7.278037526752752e-05 0.3640406659269797 0.3593562071539438 0.3648551832418318 0.3931187218067757 0.6093296466447006 0.1259047095753022 0.2780120941832651 67292.95374710155 2.789274284114564 0.8996817774549113 0.0004935099736378 3.4855055024496275e-05 -504858.8720982341 4479695.905422602 -3774009.050174777 -1187611.6515909291 11391211.313399648 18290823.84893788 -3.2095522712857685e-06 -1.306725724191982e-06 -2.017624821806718e-06 -6.766455424796765e-08 -0.0004496513469635 0.0007955621372705 -0.0001725262270238 0.0007864133314205 9.148141528325573e-06 -0.0001788483381183 0.0005316149702826
2014 1 11 12 258.2453033037997 260.4612287827771 260.27047969454185 271.0355046844207 271.64354499737544 273.66007735410307 276.84925207373 276.9193770324262 -272.58613948468087 -10.41598633743406 1.2454475443177455 -272.4847870297234 2.436234690571709 0.7034583672659864 88.78586655909909 151.5180644489709 0.1782567641636136 0.027726798957066 260.7316413699208 7.618196396093871e-05 0.363468271234807 0.3589450654513108 0.3644873947285326 0.3929336089121419 0.6080658534629871 -0.1795823005397497 0.1513261634702089 67646.8565629779 2.789159899406707 0.8990479363563437 0.0011698643413909 3.3691101743829405e-05 -568126.7277583577 4284498.019037372 -2975882.763180064 -1617687.1475127717 10888266.155740786 19492246.3668728 -2.406133108253042e-06 -7.601489078467532e-07 -5.059365069256082e-06 -9.688351660942837e-08 -0.0004465447522902 0.0007905664260833 -0.0001934354698569 0.0007801093272627 1.0457732423804742e-05 -0.000201353604124 0.0012474450973988
2014 1 12 12 258.2097674150618 260.75893217670705 260.4279763694288 271.1545612648166 271.67033128694214 273.6361712431102 276.7812390350958 276.91814047741104 -272.577385631138 -9.606398839227682 1.2132970869371962 -272.48475364834144 2.4349519650348195 0.732364166912657 95.26985977454122 140.05318872166228 0.2045192391069413 0.0300976640482698 260.925714842561 7.745124165266224e-05 0.3627429150690227 0.3585318214311874 0.3641245664385879 0.3927484487996454 0.6663065857506307 0.0073700182987304 -0.0606565886461853 67871.23885520763 2.78904156932333 0.8984106167954565 0.0027100753825783 1.5381895666151493e-05 -602451.1517432999 3433160.062059694 -2940523.834507484 -1116590.8763287617 10719890.696818132 19726849.536416583 -4.480494331694354e-06 -6.771244177459714e-07 -1.4757535008746486e-06 -1.4322218626665454e-07 -0.0003806599347974 0.0007766859026763 -0.0002067463241846 0.0007738867030515 2.798301040821736e-06 -0.0002132963137065 0.0027213508303648
2014 1 13 12 252.48703355096507 257.1727728138981 250.70167777862167 270.8643756109348 271.59207163770213 273.6126737118719 276.71417443266125 276.9167323222669 -272.56680388982096 -14.317108846893875 1.2606840995224844 -272.4847044185455 2.4319128307463447 0.7350233583735097 96.05654527660134 143.64295109874794 0.205469715738064 0.0307595129048107 252.2394803978229 7.841349975201077e-05 0.3621295282288044 0.3580350442026841 0.363762101725045 0.3925635456786003 0.6741847443350085 1.2227356163659255 -0.2018469225818605 67814.49450253458 2.788924483521239 0.8977696800932843 1.636065223492248e-05 3.505188471246086e-05 -401439.7778972841 5032883.643344983 -5825656.916142325 -595490.6300259925 15422438.79010486 13690275.330088718 -9.659959336057772e-06 -1.3294609217962348e-06 6.844618406049596e-07 -8.735407577563623e-08 -0.0004123080337176 0.0007741902500025 -0.0001327106015653 0.0007677377835603 6.450788141568412e-06 -0.0001428046988394 1.8053627298541763e-05
2014 1 14 12 252.9275593714004 259.5371439220974 253.08172455452825 270.6191243332304 271.3943304256378 273.58495897310945 276.6479307963867 276.9157319726317 -272.55383441087685 -14.782280785177422 1.2347283251907868 -272.4846817710955 2.429232138820404 0.725537932358595 94.22562348166127 148.8090683333969 0.1992845551291133 0.03058140135471 254.2966876312129 8.002760298404319e-05 0.3620398460534748 0.357544921250899 0.3633979208365177 0.3923786642232946 0.6561139972651866 0.690738372982807 -0.1714965831787876 67671.6406442914 2.7888070998465766 0.8971397471703578 6.595418482225533e-05 7.907714725790815e-05 -500554.7029488209 4869302.005162673 -4454120.332383254 -541913.064802366 14142999.216133358 15671681.978202026 -4.212056831135761e-06 -1.046323224379937e-06 -1.6113749863939635e-06 -5.59058408669014e-08 -0.0005641713556801 0.0007791071518503 -0.0001706742516283 0.0007616642267887 1.7444113468284015e-05 -0.0001773761747127 0.000112227855691
2014 1 15 12 258.47337209868994 263.05655374022365 259.19916195243854 270.86577119059376 271.4200319965833 273.555898967582 276.5825100081374 276.9144509754304 -272.5432240860561 -11.32537227303632 1.196403062626739 -272.484656753857 2.4280020996196074 0.7164442961250373 92.2810992252388 152.266506232063 0.1954549514703492 0.0304861251911346 259.69785777579165 8.239694384214191e-05 0.3627745111131577 0.3571534711976756 0.3630370551707627 0.3921937910194324 0.6379426109115959 0.5171495495461956 -0.1633877485868539 67605.069780495 2.788692610924351 0.8965030687603455 0.000423461669802 0.0001757055855576 -545406.5156583308 4992298.30570942 -4483669.724334497 -757546.288715604 13701369.51933314 17689693.872851115 -3.7634399239308726e-06 -1.3209433979572242e-06 -5.207107922178641e-06 -3.6267038313539193e-08 -0.0005652603844144 0.0007926138381521 -0.0001834506008523 0.0007556690212495 3.694420600435344e-05 -0.0001936088898208 0.0005060268021386
2014 1 16 12 260.59615613341265 263.5038558036571 260.17957868788864 271.048443657731 271.521018953817 273.53013102887087 276.5177307267494 276.9131807946414 -272.53530433200893 -9.284547962939646 1.2106360897948472 -272.4846243318763 2.427569963200441 0.7182505729285993 92.77788141956133 151.25046703255066 0.2000412670670129 0.0310780327234122 260.7204446529614 8.33052079482977e-05 0.3634157365588842 0.3569080514848852 0.3626878554284426 0.3920090263380144 0.6416754955420402 0.5901195320072007 -0.3017025917154995 67746.67327244628 2.788803156385755 0.8973321586267657 0.0008552873573086 0.00014235976036 -545365.2582952405 4588391.752585818 -4380658.507143494 -803834.2622568785 13081555.072402967 18179605.355292626 -4.948075085095717e-06 -8.282680546921122e-07 -4.204530096950524e-06 -5.19800119511359e-08 -0.0004790744343314 0.0007812421977589 -0.0001838189490018 0.0007497505520827 3.149075043119173e-05 -0.0001935412281214 0.0009101481026206
2014 1 17 12 256.0947309649871 259.82349390016964 255.2498158996281 270.75705822126923 271.4410424696254 273.5058054738326 276.45388508937697 276.91227510557184 -272.52698369181286 -12.862301464239764 1.2825892394488858 -272.4845644778391 2.426614795737376 0.7107790091346822 92.06058361681086 153.2506161004938 0.1978234525199984 0.0310619202696145 256.19596913447026 8.391453179323404e-05 0.3634078325189149 0.3566783079087102 0.3623513358761416 0.3918243799007015 0.6317430794755274 1.003067566211555 -0.2479071740071838 68081.45208668857 2.7890523255592554 0.8990041920326078 9.052906420118244e-06 0.0001206849330993 -501701.9595948731 5648594.604248451 -5586362.00978757 -948652.2714708248 15329557.746562686 15319876.725535529 -9.717811204535111e-06 -2.816572726611605e-06 -2.42014531007086e-06 -9.522572569792825e-08 -0.000545519164325 0.0007693344324979 -0.0001639803353804 0.0007439086002517 2.5426105374000046e-05 -0.0001787227767864 2.8445460237373595e-05
2014 1 18 12 257.5225961300471 262.89362398932667 256.5875384807001 270.6982918488954 271.3291757626298 273.4797996429477 276.3907268833371 276.9117107002375 -272.5171659403439 -12.751684372414577 1.2289972751890128 -272.4844962808796 2.426539347451104 0.6996409272044203 90.80034919016872 154.8848333379906 0.1935713968108586 0.0307506190633891 257.18718815937694 8.603574316387137e-05 0.3641131006012732 0.3564796608565885 0.3620239098938008 0.3916398146101849 0.6161259047748988 0.827071518826921 -0.015161814217657 68037.11397697819 2.789301634779363 0.9006932411012628 2.852924544745857e-05 0.0002782339939544 -565278.0715963067 5757492.354898265 -5539514.381607958 -625725.7120014341 15000531.20333422 15812910.387613146 -5.500460860094966e-06 -2.0345929398046884e-06 -7.880261312962174e-06 -4.7673064501811e-08 -0.0006733070076329 0.0007985779377009 -0.0001860001846118 0.0007381427465154 6.0436600364962994e-05 -0.000201213234471 0.0001404185464778
